0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,7.442814203640417,7.721941046096063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,7.4440596068759595,6.92334569040062,7.127235301484869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,8.47260704927838,7.298615732206452,7.109641985798663,6.840172859738818,7.016119293250161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,7.89280280737051,6.846999359051711,6.793855134467574,6.650242039100414,6.8466578354556304,6.758984720028415,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,8.556017087467879,7.186354959924603,6.560027950471726,6.922080961068399,6.6365895070932535,6.985114288688205,6.720550777145355,6.954306984361899,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,7.190551870891398,7.300319634282475,7.134223372566433,7.088527961807331,6.599903026045458,6.853369223935527,6.700513408862095,6.7273701917544715,6.975260777407163,0.0,0.0,0.0,0.0
30.0,-1.0,7.334921537501097,7.318791365558994,6.906440184956348,6.700906740306619,7.006772807852442,6.818130441841203,6.690775116578755,6.747415541028185,6.842048330768925,0.0,0.0,0.0,0.0
25.0,8.233297382757934,6.931958747990232,6.986733041364356,6.761190341353682,7.05585923720386,6.63448099289558,6.924990561225191,6.908703597142331,6.782728296067408,7.49651718743137,6.303291861289056,6.7471060405892676,0.0,0.0
20.0,7.669934924939175,7.000028082403697,7.0922198125207885,6.844250102381075,6.780266730525723,6.473325399820601,6.606583667881716,7.072258267331464,6.657116631153467,6.955021947477886,6.733295978800146,6.615775019731813,0.0,0.0
15.0,7.007507141518084,7.668029650488719,6.930606012826457,6.655519899332006,6.92960952019137,7.040778614325439,5.990363798451998,6.7330967964336335,6.842267608980392,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
