0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.671056358027476,-1.0,9.441856453679637,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.313149632651006,9.556424942252034,9.23128259937629,9.500102587460988,9.32390060811455,0.0,0.0,0.0,0.0
25.0,-1.0,-1.0,-1.0,-1.0,9.319608834194426,8.964784223567397,9.302475998924068,9.958156332113273,9.377198922990548,9.213142555267229,0.0,0.0,0.0,0.0
20.0,-1.0,-1.0,-1.0,9.20714120833531,9.724221327853773,9.249433908107376,9.445137492264745,9.138428729596594,9.224233844378858,9.51939374887056,9.717504873740294,9.33878203395141,9.650941242093614,0.0
15.0,-1.0,-1.0,9.468856781135498,9.000639641887515,8.818756936859431,9.091679083469202,9.499164410389376,9.223420901305104,9.466844902180119,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
