0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.37608232145311,36.65462910379688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,36.75146488161421,32.58196742648085,33.30799634877053,33.910661246045635,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,-1.0,33.030368898410316,30.119564368787813,31.12989319360019,31.12879151344061,33.910886230622175,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,31.206728872235658,27.040505963422913,27.15025681256173,29.12961115941359,30.327028006699937,32.48073842979488,34.80027630405511,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,33.039347653242814,28.436311507980946,24.189154794312536,25.39899074882635,27.27479259183491,29.67437840847162,32.56660674034475,-1.0,-1.0,0.0,0.0,0.0
25.0,-1.0,30.66174601974918,26.19175795398518,20.813727713454327,23.078663842781104,24.622043293575445,29.316044546111314,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20.0,-1.0,21.667572096295835,21.347614829376493,23.80606433114536,27.37192204431043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
15.0,22.9709500061997,19.5093677959806,28.383780699504875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
