0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.374750913532125,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.02607108806859,45.17973327147643,45.376938709403504,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.67179956918379,42.0843419896226,40.949006341743384,41.85578548793672,33.91351829468155,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,-1.0,-1.0,39.44597800055571,36.88718991146084,36.56315362058493,35.114323822832986,38.02782463652268,35.95232149075681,38.40386695250786,0.0,0.0,0.0
25.0,-1.0,-1.0,-1.0,34.487580007000396,33.24199871709355,31.721006860418527,32.18991523061438,32.53110202444289,34.2525648050213,33.60943003167078,34.348201685268315,34.99971380267328,0.0,0.0
20.0,-1.0,-1.0,32.580927660034455,28.151320376243763,28.947522694175998,27.69783043349674,29.011960058534605,29.606999620128907,30.32821139068344,30.55374892401756,30.593206053824577,28.289264411686545,31.283003272372166,0.0
15.0,-1.0,27.022542674854517,24.66333362435584,23.86013066304616,25.043029110228876,25.801257378116155,27.815545682066627,30.253474447209324,44.782510010952755,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
