0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18773333333333334,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18680969408025427,0.19540055597675007,0.18089466089466089,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18854054054054054,0.1947163947163947,0.19175324675324676,0.19506342132327734,0.0,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,-1.0,-1.0,0.19263565891472867,0.18478260869565216,0.1732515337423313,0.14345238095238094,0.19263736263736264,0.1444794952681388,0.18454896614405816,0.0,0.0,0.0
25.0,-1.0,-1.0,-1.0,0.1965635738831615,0.18946341463414634,0.17441601779755284,0.16463560334528077,0.1808,0.19576554490751058,0.1777581120943953,0.15903846153846155,0.17157205904732917,0.0,0.0
20.0,-1.0,-1.0,0.19947819604919867,0.17813333333333334,0.19737458977965308,0.17204301075268819,0.1798165137614679,0.18661954052007068,0.18670284938941656,0.1817263765328204,0.128149300155521,0.000990916597853014,0.012949286065977351,0.0
15.0,-1.0,0.19990404605789222,0.19854227405247812,0.19649708090075063,0.19691431284120578,0.19409969481180062,0.19359267734553776,0.17816901408450705,0.18733677673959723,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
