0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8554714384033035,-1.0,0.8517368523190375,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9639065817409767,0.96751329001772,0.9296,0.9009628610729024,0.893640758646337,0.0,0.0,0.0,0.0
25.0,-1.0,-1.0,-1.0,-1.0,0.9390715667311412,0.9860432658757851,0.9374262101534829,0.4870689655172414,0.5045523520485584,0.6961577350859454,0.0,0.0,0.0,0.0
20.0,-1.0,-1.0,-1.0,0.994988864142539,0.9886148007590133,0.8526315789473684,0.9879472693032015,0.9350270720533111,0.8900541271989174,0.7667054038349796,0.6142120600762161,0.6992196736817214,0.3329515082092402,0.0
15.0,-1.0,-1.0,0.9928799410753744,0.9952646239554318,0.971131093232371,0.9425935417734496,0.9831187410586553,0.8128276287388221,0.9881880989525296,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
