0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,6.2767501208065655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,5.476773424374273,5.182743870254309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,5.453364128933173,5.184575269077188,4.747719371283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,5.394651979517514,5.0633442202442644,4.8034574626185185,4.882364196287481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,6.836920247751817,5.1917524528455345,5.2388771983186295,5.092865539995665,4.9153246618402004,5.1521604118741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,6.502724006158959,5.25525515760214,5.102011660163401,4.655528126300476,5.154247972117743,4.968349063292581,5.11841446031242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,5.9137937598872075,4.675313988523137,5.440266377583372,5.01553749587908,5.388768708147958,5.0323533639972915,4.909718915219531,5.303868533271892,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.6261300798741365,5.112349037975578,4.887710445747271,4.835466763494554,5.06462331498031,5.3084280637910615,4.928502348781412,4.938340416126172,5.038285344608525,0.0,0.0,0.0,0.0,0.0
35.0,5.262266572173261,5.043399063330191,5.173812731411692,4.655974172372981,5.049962111634873,5.2735388834913,4.963246514924408,4.665389036285459,4.97476551022307,5.327358378056904,0.0,0.0,0.0,0.0
30.0,5.189171991133748,5.9782457161674065,5.380012413373134,5.616129534582688,5.465845657427485,5.2513822777044545,5.3333284643917755,5.515251642293845,5.263105705185345,5.224525095222663,5.242382263980055,0.0,0.0,0.0
25.0,5.680637975469878,5.429300708150836,5.593602889244395,5.625966511523135,5.635257607710379,5.781109480236417,5.462671031333039,4.819006418207186,5.196501188802856,5.504529911559501,5.6727022874957544,0.0,0.0,0.0
20.0,6.114551622059366,5.675580608281358,6.032546962399517,5.56865989311907,5.994517399147873,5.698870812743864,6.154939596523755,6.036609240675346,5.981697948980874,5.7953441104332954,0.0,6.390754550858316,0.0,0.0
15.0,6.243148294565499,6.22233657002906,6.667920466155551,6.483274200469183,6.128409937358625,6.181697607689147,6.512325671693856,6.397418811067343,6.371615165918698,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
