0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,14.738718956394468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,13.559044318728697,13.927070428003502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,12.776018294231708,13.084399539676527,13.990879517958641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,12.013847813410958,12.315402453706835,13.003973183284097,13.704097927882845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,10.648360513872788,11.270682132273109,11.833449364755138,13.119787676895497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.809861916696445,10.323071519442484,11.030443903703329,11.865407950530418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,8.607616512741565,9.212268714173096,9.952732604498054,11.082004065223266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.517641404987765,8.106739567936014,9.143575850982186,10.136665228084695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,6.512676380993715,7.2533316861186705,8.255863009569982,9.346783359230802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.500476610156606,6.362117208432517,7.678985285253135,9.09632248250817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.717780374809633,5.906114837317366,7.4778757563163705,9.236116209341407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.365236067466034,6.069567464066024,8.099809261673775,10.435043351092137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.006673145242824,7.6095087058672854,11.288348838481303,18.172761670877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
