0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,-1.0,21.37235250009238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,26.362540367077713,19.346241078172135,18.33944609375205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,20.501721639565588,17.61460655612158,17.214554278228245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,17.392639091454672,15.078212627377246,14.88482293410569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,14.69919560312343,13.211196213489899,13.315758692369378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,12.469589433329446,11.845575352664225,11.713270321394013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-1.0,10.453483933809007,10.132058461419977,10.4694270957649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.650823487620858,8.753191658890412,8.527356960725648,9.396956669898955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.30568245638657,7.186337577350543,7.5796772619401045,8.57437130832775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,6.16625604212769,6.293960825229964,7.259436705539699,8.549639899074666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.11321859669774,6.141416258677118,8.349428547045726,12.612939325283676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
