0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,20.041145958576212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,18.279590055588244,17.617320687422644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,16.35042693067457,16.157708380991426,15.835972940594328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,14.78752536997526,14.70296911640855,14.640104213914796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,20.5990254618432,13.358794240605425,13.053837022256443,13.462544853235942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,15.18143312451014,11.853252112446329,11.591260037562243,12.170151350811638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,12.183757412470234,10.25489298103844,10.589766555768348,10.684292133656664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,9.670733065401214,9.011720785740861,9.0825480758376,9.616000837912063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,7.704677440194149,7.463263184624161,8.086900989654714,9.032564859588698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,6.317389843768553,6.414648012427415,7.357272430237914,8.76585445746336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,5.176696455279224,5.997118574403255,7.361254551886212,9.053695533261982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0281129683844545,6.689600728691251,9.426998844117914,14.86211393201255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
