0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,32.91243411817324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,28.285108793632208,23.14044206859959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,23.925397102858458,20.71937049704013,18.85148112277321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,21.02008804524098,18.430738462294435,16.84667831321067,15.683500337340288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,18.159572004723785,16.115113787203335,14.79456261032317,14.349158057507056,14.383694225964074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,15.507654260554407,13.952786310444257,12.734054972603017,12.919193424802456,12.99381124498567,13.734995455133442,0.0,0.0,0.0,0.0,0.0,0.0
30.0,28.82926864196187,13.283010750997445,11.717819817715204,11.351133206747775,11.502887477828905,11.880969777975999,12.639750210222896,13.35067550777498,0.0,0.0,0.0,0.0,0.0
25.0,17.21249154199341,11.156517293122645,10.088740428181369,9.856043028524113,10.103480530976485,10.787454342746399,11.500060202151415,12.563684014514916,13.581978838175624,0.0,0.0,0.0,0.0
20.0,11.918435772443827,9.099042675322888,8.463141863973433,8.413564918897448,9.04271424010422,9.865474470648387,11.11094994094184,12.110326411981472,13.410281731958653,14.638944010208341,0.0,0.0,0.0
15.0,8.746708465824494,7.277831109377195,6.980450814985573,7.441441554818663,8.141315538153728,9.173032185702985,10.405550786666856,11.62139516132664,12.921932784457042,14.467762001456386,15.841047911416362,0.0,0.0
10.0,6.499148379508838,5.821661843900796,6.001787075607771,6.720613758391977,7.767453739466727,9.062638407660343,10.309786855787127,11.608011509407334,12.882962546742405,14.3842097759936,15.65047685589787,17.289662519587633,0.0
5.0,4.8022775212712565,4.6828728546992435,5.235753864742125,6.41420264238821,7.616805332931254,9.07824839061635,10.419258316195968,11.81051406637813,13.536828445339655,15.21649506129004,17.68969849692738,19.174508873825143,21.717455884659067
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
