0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,16.964637851493368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,16.120360771090553,15.580982316323519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,14.32690789503412,14.63076818494424,14.512842041706195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,13.093318782242955,12.940629549966348,13.025339015698338,13.477591698617951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,11.806502111708967,11.621010368451483,12.17803520193684,12.491337695427093,12.939271520683283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,10.402385711633181,10.259081993063743,10.60657901614093,11.230591719746057,11.864240754704737,12.751265888686358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,9.057968395091217,9.109952141947394,9.47203356911884,10.25032352585649,11.11939057767453,12.105679269125321,13.077347164487337,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.7011119153828025,8.098607975729868,8.602635645642897,9.347716593014386,10.340355353881145,11.285148868914249,12.824609881207099,0.0,0.0,0.0,0.0,0.0,0.0
25.0,6.536915917707411,6.943654929629977,7.697298590865436,8.529527565433643,9.807828369558624,11.097381592122028,12.596575189523165,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.578042854166376,6.127346464095786,6.973745400266239,8.299952943489403,9.626589598772593,11.134072189407641,13.00432699485889,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.74961030063791,5.628274140960908,6.8516513245432975,8.386019885702904,10.02795493313083,11.959402757597564,13.865090018327136,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.383826115818479,5.724753064788112,7.423286168922881,9.245678979704627,11.404789765788953,13.603547033150557,15.663830517077704,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.697896999380201,6.561001532910248,8.841566739732366,11.440919115095976,14.844305534705722,20.004756165249177,27.956415877087633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
