0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,33.562384399219276,21.564699952033614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,26.583266965245425,19.595832817061993,17.752113860650113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,22.331763914889322,17.536597651394047,16.496410379087482,15.833411171875968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,19.52023125815316,15.532364229666172,14.587097995776691,14.276452964608271,13.81322085967854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,15.952434063848415,13.95249097757531,12.773150396602837,12.49219163119201,12.543488711699755,12.797141250524835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,14.014638082493967,12.001566748883336,11.461484731611439,11.202240433281448,11.042822171406034,11.473799101701934,12.19763134871333,0.0,0.0,0.0,0.0,0.0,0.0
30.0,11.645566936462986,10.381575056311158,9.963068724731302,9.83595891885278,9.97634243869453,10.567995743818276,11.32133145898434,12.099498644588472,0.0,0.0,0.0,0.0,0.0
25.0,9.851215491265416,8.927768790940094,8.4480836908444,8.730843096005502,9.085359715233512,9.920912169507282,10.93108089357522,11.753456250723522,13.225336928835624,0.0,0.0,0.0,0.0
20.0,8.070426142584015,7.441584947685658,7.475253262358743,7.730922866417247,8.601178725240587,9.397607062368056,10.598339721854135,11.681505529015277,12.866119840830565,15.127205310649869,0.0,0.0,0.0
15.0,6.721960537241144,6.338293371037954,6.577007987520432,7.318672854722493,8.194799065288963,9.301548661912895,10.429114687124965,11.92439370460346,13.795384724565215,15.319191821928802,16.50927405981269,0.0,0.0
10.0,5.432913202392904,5.457997075240563,5.986560819778633,7.058421402873909,8.28876095165063,9.57733334831257,10.948592377772718,12.60877767651061,14.476447949474899,16.10527178326023,17.70057975040797,19.76861813326721,0.0
5.0,4.544744893986624,5.0204294366262205,6.057250190985924,7.251837874241435,8.71880892626547,10.229627764923427,12.049821158235815,13.694095894272019,15.841066747367643,18.382781689170557,20.947091547816655,23.445216137308893,27.808275099996536
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
