0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,25.956864473187196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,-1.0,22.85856375575016,20.65989608061864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,25.925774115166455,20.291663942512585,18.151403766164364,16.976774514191792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,20.824293953655317,17.627593538434912,15.72327937526197,15.27188813680766,15.431401273752332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,17.60631761946284,15.149902235330082,13.944044414444658,13.517676017258996,13.878012241508673,14.544504403400516,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,14.677200033227088,12.770742285757635,12.093585499151764,12.108143441443081,12.655929698604702,13.424431495005864,14.346044190013462,0.0,0.0,0.0,0.0,0.0
25.0,-1.0,12.273964601922966,10.779000956338615,10.516706517682161,10.62258461650206,11.409224081651793,12.177558105089044,13.170631498534512,14.397157363109638,0.0,0.0,0.0,0.0
20.0,16.56755789867815,9.884225883272771,8.90184792404754,8.993750176782594,9.471394725787409,10.24571823371914,11.268233603400445,12.620682439234553,13.442341388857914,14.70360166848579,0.0,0.0,0.0
15.0,10.293165296124096,7.8023365482294045,7.266382925638122,7.675148096381357,8.600504795159413,9.509073207136316,10.556857720989038,11.633790981393336,13.081902230871592,14.064926887249229,15.357941224158113,0.0,0.0
10.0,7.1981654497733745,6.0319080966094685,6.1337424407823375,6.803271546707966,7.692913204750883,9.006780324350126,10.042771494061633,11.407091840837468,12.33488077648893,13.456535169718462,14.845253961628297,15.73179851977175,0.0
5.0,4.95269900480084,4.631962637289186,5.2215104074781555,6.278717935481979,7.392217325437138,8.719516097124021,10.288625729160238,11.527209492361767,12.772385317067867,14.2401750606333,15.957630731561432,17.526296311159125,19.24281826663422
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
