0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,36.35868086163812,29.594491801161027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,30.368222125016363,27.22640966197809,26.59313505893475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,34.158280782447065,26.487440702736574,24.5645712550488,24.977884624916207,25.33651690216419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,26.775174395499704,23.622771844586822,22.44113205435491,23.131044882217132,23.818851489655565,24.555963735554773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,22.244549216138292,20.90479944069787,21.099675507910945,20.96279828152879,22.226642346027766,23.356603790262714,24.705128668499,0.0,0.0,0.0,0.0,0.0,0.0
40.0,42.91637255616483,19.095391736032724,18.437594609795237,19.114743788526752,19.475969967618735,20.655085398309215,21.96722704890715,23.52073929449595,25.43427959308885,0.0,0.0,0.0,0.0,0.0
35.0,24.051302861413458,16.054227584918863,16.81459730491935,17.1498202463732,17.997516188274577,19.66915251345903,21.53845245487848,23.17562307213924,25.334627364109497,26.64905898939384,0.0,0.0,0.0,0.0
30.0,16.285061750335203,14.439546463873834,14.867839050652893,16.095871872613785,17.539784741260814,18.747444811004957,20.676187119892052,22.416274432278,24.764929565966263,26.866567470108183,29.938895381538664,0.0,0.0,0.0
25.0,12.942160676659185,12.74557437651818,13.654689944920257,14.89281860869073,16.678440835828862,18.850306382721637,21.077971143119335,23.451512917466182,26.23911576689445,29.906724250356103,37.30082029742051,-1.0,0.0,0.0
20.0,10.76367856212657,11.228201956935482,12.476933342121045,14.396911827907573,16.517391138773448,19.126490002295448,22.447213306205114,26.57548724687523,35.94307891543727,-1.0,-1.0,-1.0,-1.0,0.0
15.0,9.446679019759781,10.835767526367974,12.966432340281084,16.62799624979297,22.88914856816596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
