0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,23.340317986153213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,19.102871773912206,15.526040211470361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,16.239110790850507,14.457284713863046,15.041563815377163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,14.478077665126142,13.528942297006786,14.226701209802263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,12.77134745917588,12.475318113827738,13.24130807240589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,11.387242643991602,11.469232037244494,12.250094193175382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,10.12326141484833,10.287597093818347,11.093737603574413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.002987729780111,9.318318338523438,10.042706589846716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7.600198364615921,8.196786790758434,9.193511130694127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6.537508871538938,7.227673274599672,8.344839133877137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,5.520063009778062,6.480699389671676,7.952365080733842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.844729113464152,6.537746334372076,8.568728867205541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.341216992240467,8.587029571536483,17.519930555406646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
