0,1,2,3,4,5,6,7,8,9,10,11,12,13
65.0,28.364423275615547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,21.85001594551446,17.097259056538995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,18.68899784981416,15.352752760408531,15.96367030833918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,16.44093968853725,14.40945117964016,14.58336248172302,14.56261388128994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,14.489946915447192,13.041383409630761,13.487940031864252,13.624920602281893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,12.272685867768262,12.01905885031377,12.053631528150204,12.688910422995518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,10.766018058627667,10.576614302449986,10.861188352407224,11.483006440506648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.360669492329002,9.137406917170752,9.681837772513365,10.38703788896252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7.918819872123586,7.977691792300625,8.762613076490316,9.489294025043991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6.616419480364999,6.916001416785358,7.763780853439766,8.883354243065563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,5.478509825575832,6.1998798437403835,7.300432125959299,8.817554736900215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.732069303193302,6.030730719001705,7.68866273017037,9.598554690191401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.9621854689147105,7.048383939207346,10.08037687904634,16.20013996418489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0
