0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.700351938181086,36.77269557153632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,40.05143577541457,32.477693907435764,32.85810249578492,32.13226422070534,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,-1.0,31.248876738923716,28.927462377265158,29.443448923828335,29.7081237014289,30.177449711549546,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,27.588739224799088,26.292630273469584,25.56852615213413,26.466186453544818,26.62066683138269,27.658209946198145,28.142947867614218,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,28.089763316330874,22.748320205123232,22.912070455886308,23.27967784397974,24.145158388769982,24.437093674096566,25.620788290491973,26.44545454749116,27.536463129142213,0.0,0.0,0.0
25.0,-1.0,-1.0,20.90562487722251,19.289878627639368,20.58779332394611,20.71915006283645,21.841550485165733,22.42766937059788,23.549396998653638,24.524140851193152,25.79123528430204,26.94279593705982,0.0,0.0
20.0,-1.0,17.28215382641035,17.111523942561735,16.598332578500294,17.863019381474288,18.467486404423767,19.628177715938456,20.52929237098466,21.823823682540063,23.139508729524042,24.708980358861687,25.96778330982584,29.069891199963322,0.0
15.0,17.204013640371418,13.133138310997449,14.172433310162353,14.556965109930955,16.03596447836565,17.17379533511029,18.84026925064907,21.03607963019669,24.973868999736393,31.69254044892771,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
