0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
80.0,-1.0,-1.0,-1.0,41.427689373691216,32.26671109030419,30.2060327817093,29.18692987356998,29.36687744755605,29.24968643118002,,,,,,,
75.0,-1.0,-1.0,-1.0,33.89004351807963,29.596979377594423,28.12710730971221,27.318631724803737,27.42574954010929,27.854765130248538,27.76127541327933,,,,,,
70.0,-1.0,-1.0,-1.0,29.46431551077925,27.520077185864853,25.712555206473027,25.59131500657099,25.69338681525963,26.764300699802284,26.866029890675637,27.801314132412767,,,,,
65.0,-1.0,-1.0,-1.0,26.75383643208437,24.865917188027968,23.78985725738493,23.528251389576464,24.01395287023039,24.57601779882515,25.39138725578669,25.976949075348728,27.46577018615892,,,,
60.0,-1.0,-1.0,-1.0,24.019028285708988,22.866148494623,21.88178958349443,21.63862526718685,22.724061541471308,23.214825954294803,23.995362837285303,25.17532677169333,26.445003120024413,27.48905581803787,,,
55.0,-1.0,-1.0,31.97472070055653,21.716587414350315,20.660114435664465,20.031458848797712,20.527893420942117,21.062717680765147,22.23445686321608,22.90810584822713,23.843571910591805,24.65625558747515,26.353870769151165,28.456142248356706,,
50.0,-1.0,-1.0,24.56529182473308,19.56644381228175,18.86573483946933,18.587862931499508,18.84968003178212,19.712924884512383,20.85984547359148,21.66035044076967,23.052180253359875,24.062136928322197,25.385317796382594,26.70081536559253,28.630629484993825,
45.0,-1.0,-1.0,20.14278886635765,17.18156178590922,16.818344717061144,17.048329580791453,17.375824731082034,17.964139034216107,19.275092420379345,20.383251211017832,22.026015750354045,23.15489530003625,24.276493861049826,26.40243367086202,27.57626631657389,29.03209652753839
40.0,-1.0,30.69689385825118,16.6867599903318,15.23907759023046,15.185634903667047,15.820041364042238,16.272241568835437,16.964823389729922,18.49992450040064,19.39518651660752,21.16143968704161,22.479161374178023,24.394664170289737,25.50621916797405,27.55976673147157,28.792593954682744
35.0,-1.0,18.911360041010237,14.166400721725548,13.74414415807248,13.747601293883736,14.264959173338974,15.058131653371946,16.162581733496832,17.48908050908189,19.044575066654986,20.777418794958628,22.30373028620761,23.99476657331573,25.913541674573366,27.45485567878543,29.33379130182417
30.0,-1.0,14.550123589520052,12.339169078607712,12.014063060670436,12.513255105370522,12.783888651394127,14.146697058157065,15.59047449802119,17.034277885425197,18.53893860149448,20.46054698907641,21.68040141514433,23.8725798796736,26.255068905560588,28.28035206005864,29.682168338201613
25.0,-1.0,11.280961128754544,10.402568677572816,10.469303722342218,11.047511002433827,12.2568790598642,13.61344952709184,15.019001344399092,16.980523950962468,19.017856509064423,20.38825881778808,22.649786036881142,25.017863389062978,27.42592256949817,29.303173533686312,32.33139068011841
20.0,-1.0,8.933818586429185,8.962175623882338,9.41800119300174,10.49964180664697,11.729283642011112,13.495606910078646,15.502122677195077,17.305203589944693,19.4614507283127,21.79857652727386,23.977345787052524,27.02198425767088,30.00678440795968,33.64136288497772,39.215855188066136
15.0,-1.0,7.155313729213974,7.680774194523774,8.880767289511788,10.377107868394924,12.114669338840134,14.836796512106352,16.981128649397633,20.238125085183256,23.51689858575782,30.922172889432524,-1.0,-1.0,-1.0,-1.0,-1.0
10.0,9.80873160352381,6.209244149359161,7.413735266761125,8.992097446602033,11.272562581917978,14.951205416919416,19.583308283056255,32.69733621014839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.0,6.646216046155136,10.163806767027822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
