0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,15.176541225328261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,16.30794017905793,15.350164961945385,15.714612220290512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,17.652466198261948,15.603162643629178,15.43033340662325,15.177801076097474,15.067929200638082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,16.28320163392968,15.27401917369483,15.12412876575295,15.545050433587528,15.284407476016245,15.17767478568794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,15.679257753597238,15.472036715578724,14.68142146758671,15.650555328335424,15.894687876993016,15.288613471560158,14.726746369659315,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,15.460403264529786,15.121688475479795,15.132037575163109,15.378238059207892,14.690479493449274,15.613143307880152,15.558461904188972,15.054576543579463,0.0,0.0,0.0,0.0,0.0
35.0,17.514327246854037,15.185081914265696,14.73507137705655,15.318627965565653,15.418957536026687,15.231161204928714,15.730809339262592,14.882927460431048,14.784825841957927,15.272292107623558,0.0,0.0,0.0,0.0
30.0,16.87777020733245,15.62893250827292,15.727232724134392,15.046625378960064,16.10479394795705,14.963900970929224,14.984414608465839,15.073482007233263,15.11245413489611,14.76766529058734,14.901100799776016,0.0,0.0,0.0
25.0,16.063931754420718,15.421781875871389,15.246223421057953,14.505880597153988,15.08909692246438,14.97929787468365,14.787140920808385,14.847918518570687,15.621463606138516,15.710383448708647,15.58621525282977,14.62382040487448,0.0,0.0
20.0,16.002210180966433,14.950328134731,15.556545991870596,15.899535619172937,15.304064892943792,15.542248407584127,15.430667673706413,15.98089058992843,14.90902995298605,15.46867662662309,15.476132614878361,14.9108284237908,16.073184742372554,0.0
15.0,15.972568536154366,15.378187742501815,15.52092297683256,15.618076848990329,16.35881443392787,15.839848250138196,15.068324387751936,14.720790992364233,16.466722046270927,16.117405609524784,16.3639387689233,15.022434888529288,15.720548789402292,15.950937764226502
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
