0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,4.874741003791036,4.460011367339143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,4.348792741521426,4.3593652189795336,4.029660405825738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,3.906353628237629,4.233264492446617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,5.230253197322444,4.065765042941802,4.174121954280698,3.975863159047595,0.0,2.90347756077972,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,5.166098527960489,4.619337401396388,3.8075889198255175,4.240504667014322,1.347113071149579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,4.609684689935654,4.308552135746956,3.984651844710857,3.9895696022424985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,-1.0,4.2441224567676175,4.202386718030828,4.112217920373583,3.993959304635013,3.8666568045882763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5.026942262637477,4.393387159609687,4.084880880763191,3.889715605634609,4.004012757357558,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
20.0,4.635757769670915,3.8456525902877994,4.226969398534628,4.188096558772001,3.9425710779787293,3.9912730877612894,0.0,22.747316343244165,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
15.0,4.457710104573501,4.2642617146186925,4.129455592801071,4.232551835880911,4.191698454758812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
