0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,44.41869643088935,39.76018335215377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,38.05314372305572,36.079500567805255,32.70225963421925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,33.696771286226124,33.937097012653666,26.871345263503432,27.444724853404413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,36.01159341817362,31.3595798246695,30.883192274789465,30.24850699521316,25.550312927507612,26.553410057928694,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,37.13538231755843,29.88252944779941,28.178560633195765,27.42938392623868,23.390645847258156,23.94798003498067,25.184659307924843,26.220605185702933,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,29.189078556353184,25.859573894569635,26.417439923524974,26.89312279559215,21.53382000414303,22.692766438769823,24.37725556653913,26.141787665998145,27.63462462019193,0.0,0.0,0.0,0.0
30.0,-1.0,24.294751654014163,23.633050576360645,23.76080220888115,21.970992587199184,25.647866871209107,21.369060829854998,23.304337352588224,25.34133072297021,26.83424606889378,29.540329924901787,0.0,0.0,0.0
25.0,28.23412246145748,20.773330657317803,21.357818967604892,22.034651046545616,22.46108291962212,19.421931367947753,21.155034229716374,23.470586894260283,25.746996264222297,29.781335279318046,36.40472588324973,-1.0,0.0,0.0
20.0,20.234134366848718,18.092638274742107,19.072282937878946,20.08596631471677,21.355568232125517,23.779207018849572,22.314348183716557,26.910383924479447,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
15.0,16.41737983929159,16.57302878828972,18.567833951762793,22.32850175811314,36.02479133871112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
