0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,0.9921085858585859,0.9812322946175638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,0.9947123519458545,0.9737354085603113,0.9860888175494917,0.9782927544734527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,0.9911931818181818,0.942057942057942,0.9857701885450018,0.9794931643881294,0.835243553008596,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,0.992050209205021,0.9873217115689382,0.9847634322373697,0.9872744099953725,0.9808917197452229,0.9551506657323056,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,0.990909090909091,0.9358860195903829,0.98286530223703,0.8357314148681055,0.9605263157894737,0.9845058626465661,0.8850574712643678,0.8256185155626496,0.0,0.0,0.0,0.0
30.0,-1.0,0.9969749351771824,0.9902912621359223,0.9779474130619169,0.9343936381709742,0.9823776959495003,0.9528672427336999,0.9255913978494623,0.9519710013593112,0.8581776591688905,0.0,0.0,0.0,0.0
25.0,-1.0,0.9987341772151899,0.9924924924924925,0.9957519116397621,0.9817658349328215,0.9193548387096774,0.9349285088999124,0.8651612903225806,0.6143884892086331,0.0,0.8637077769049489,0.0,0.0,0.0
20.0,0.9918032786885246,0.9862745098039216,0.9889135254988913,0.958656330749354,0.9591439688715954,0.9716684155299056,0.8159437280187574,0.926126878130217,0.0,0.9492859224715826,0.0006299212598425197,0.0,0.0,0.0
15.0,0.9983875302338081,0.9948914431673053,0.9856278366111951,0.9644670050761421,0.9953574744661096,0.9338235294117647,0.8312078019504876,0.9704905588765538,0.9695634614678562,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
