0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,47.004157149566375,41.5359997870315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,49.18350090904153,39.755123269874254,31.031007959597332,31.914437433927464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,37.935252051264975,35.6285353431466,27.678419285537487,35.75055663304295,29.686823453897784,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,32.76870129105776,32.32400770627605,32.4543889070661,26.90732554070453,27.17325561882334,28.906577183370075,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,33.02662625447747,29.198709739494372,28.64207454536875,23.680143267661602,30.389140478644958,25.46125605405792,27.36312998271313,28.57618395076111,0.0,0.0,0.0,0.0
30.0,-1.0,33.374245456463306,26.710620923695068,26.234325933782426,26.08249141885568,27.31927575329865,28.87819655507215,24.051993783200082,25.852702149520923,28.09662687967947,29.95634692385634,0.0,0.0,0.0
25.0,-1.0,24.096730391051366,23.606313038636085,23.49972845042567,19.34917637301432,20.252947920307626,22.342356609919598,24.156934326095218,26.935344907365074,29.630445612080457,35.8013316085073,-1.0,0.0,0.0
20.0,28.796684650450512,20.162338753343832,20.75715486442978,20.54559943915775,22.306969162957582,23.6464912232845,22.613857264328495,26.4765994441154,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
15.0,18.81065942384718,17.626402960313133,19.505360609601208,22.621708970007187,37.43203536016517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
