0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-1.0,-1.0,-1.0,0.9474335188620903,0.9759163889730385,0.9164463246959281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,-1.0,-1.0,-1.0,0.6650641025641025,0.8327619047619048,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,-1.0,-1.0,0.9817146800069001,0.9301941346551011,0.8741457858769932,0.7699233077692564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-1.0,0.9459459459459459,0.9730005094243505,0.9131503482179435,0.918581081081081,0.0,0.0,0.0,0.0,0.00031466331025802394,0.0,-1.0,0.0,0.0
20.0,-1.0,0.9776728209531989,0.894456289978678,0.9310614962788876,0.8848773841961853,0.9649251004749726,0.0079155672823219,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
15.0,0.9906340057636888,0.9585313174946004,0.9163286004056795,0.972400513478819,0.9734745524416534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0
